product_id,product_name,category,material,carbon_footprint_g,water_usage_L,recycled_content_pct,packaging_type,certifications,price_usd,manufacturer_country,eco_score,carbon_footprint_score,recyclability_score,packaging_score,sustainability_index,sustainability_index_normalized,raw_price_usd,product_description
57,Coconut Oil Reusable Makeup Pads,Personal Care,Coconut Oil,58,83,95,Plastic Film,USDA Organic,0.15389340066880502,Germany,1.482555199730322,4.991820040899795,1.9,1.0,2.522312572189035,52.89801263615049,25.6,Product Name: Coconut Oil Reusable Makeup Pads. Category: Personal Care. Material: Coconut Oil. Packaging: Plastic Film. Manufactured in: Germany. Eco Score: 1.5/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 52.9/100.
58,Natural Latex Slippers,Footwear,Natural Latex,1433,2217,0,Compostable Bag,GRS,0.13983484610659933,Germany,0.44303050733187255,3.5858895705521476,1.5,5.0,2.508676023365206,52.522662321509614,23.54,Product Name: Natural Latex Slippers. Category: Footwear. Material: Natural Latex. Packaging: Compostable Bag. Manufactured in: Germany. Eco Score: 0.4/5. Carbon Footprint Score: 3.6/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 52.5/100.
59,Bamboo Fiber Solar Charger,Electronics,Bamboo Fiber,2010,716,20,None,RoHS,0.6547464683000068,Brazil,1.8225181189954491,2.995910020449898,1.9,5.0,2.825528441833604,61.24412524466607,98.99,Product Name: Bamboo Fiber Solar Charger. Category: Electronics. Material: Bamboo Fiber. Packaging: None. Manufactured in: Brazil. Eco Score: 1.8/5. Carbon Footprint Score: 3.0/5. Recyclability Score: 1.9/5. Packaging Score: 5.0/5. Overall Sustainability Index: 61.2/100.
60,Fair Trade Coffee Coffee Beans,Food,Fair Trade Coffee,580,48,0,Paper Box,Fair Trade,0.07971063945949634,Vietnam,1.491404011461318,4.458077709611452,0.5,2.0,2.2848445163218307,46.36162937390176,14.73,Product Name: Fair Trade Coffee Coffee Beans. Category: Food. Material: Fair Trade Coffee. Packaging: Paper Box. Manufactured in: Vietnam. Eco Score: 1.5/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 46.4/100.
61,Cork Bed Sheets,Home Goods,Cork,655,878,95,Plastic Bag,Fair Trade,0.4405241247526104,Brazil,1.281560761840553,4.381390593047035,1.9,1.0,2.2788854064662765,46.197602992435414,67.6,Product Name: Cork Bed Sheets. Category: Home Goods. Material: Cork. Packaging: Plastic Bag. Manufactured in: Brazil. Eco Score: 1.3/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 46.2/100.
62,Bamboo Fiber Recycled Cables,Electronics,Bamboo Fiber,4940,1323,50,Glass Jar,RoHS,0.6005596123660684,France,1.6690544412607449,0.0,2.5,3.0,1.6007163323782234,27.53078497071909,91.05,Product Name: Bamboo Fiber Recycled Cables. Category: Electronics. Material: Bamboo Fiber. Packaging: Glass Jar. Manufactured in: France. Eco Score: 1.7/5. Carbon Footprint Score: 0.0/5. Recyclability Score: 2.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 27.5/100.
63,Cork Dinner Set,Home Goods,Cork,1436,252,0,Paper Box,FSC,0.4865215314270116,India,1.4398280802292263,3.582822085889571,0.5,2.0,2.0067950498356395,38.7082299632717,74.34,Product Name: Cork Dinner Set. Category: Home Goods. Material: Cork. Packaging: Paper Box. Manufactured in: India. Eco Score: 1.4/5. Carbon Footprint Score: 3.6/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 38.7/100.
64,Recycled Copper Solar Charger,Electronics,Recycled Copper,3049,1666,82,None,RoHS,0.5375690984781273,France,1.582336086296983,1.9335378323108383,4.14,5.0,2.8827621755823465,62.819501848247995,81.82,Product Name: Recycled Copper Solar Charger. Category: Electronics. Material: Recycled Copper. Packaging: None. Manufactured in: France. Eco Score: 1.6/5. Carbon Footprint Score: 1.9/5. Recyclability Score: 4.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 62.8/100.
65,Linen Sweater,Apparel,Linen,1771,1667,0,Glass Jar,GRS,0.3220500921313042,Japan,1.5820832631046688,3.240286298568507,1.5,3.0,2.346710868501953,48.06452026341439,50.24,Product Name: Linen Sweater. Category: Apparel. Material: Linen. Packaging: Glass Jar. Manufactured in: Japan. Eco Score: 1.6/5. Carbon Footprint Score: 3.2/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 48.1/100.
66,Local Fruits Granola Bar,Food,Local Fruits,551,456,20,Compostable Bag,Fair Trade,0.09840988193543983,India,1.3882521489971347,4.487730061349693,1.9,5.0,3.1427946631040484,69.97697822068368,17.47,Product Name: Local Fruits Granola Bar. Category: Food. Material: Local Fruits. Packaging: Compostable Bag. Manufactured in: India. Eco Score: 1.4/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 1.9/5. Packaging Score: 5.0/5. Overall Sustainability Index: 70.0/100.
67,Ancient Grains Quinoa Pack,Food,Ancient Grains,439,91,80,Glass Jar,USDA Organic,0.07643485975568143,Portugal,1.4805326141918085,4.602249488752556,3.1,3.0,3.0448346308833094,67.28059738479116,14.25,Product Name: Ancient Grains Quinoa Pack. Category: Food. Material: Ancient Grains. Packaging: Glass Jar. Manufactured in: Portugal. Eco Score: 1.5/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 67.3/100.
68,Recycled Polyester Activewear Pants,Apparel,Recycled Polyester,1815,2824,94,Compostable Bag,GRS,0.6387770422439092,India,2.2895668295971685,3.1952965235173822,4.38,5.0,3.521459005934365,80.39983389046105,96.65,Product Name: Recycled Polyester Activewear Pants. Category: Apparel. Material: Recycled Polyester. Packaging: Compostable Bag. Manufactured in: India. Eco Score: 2.3/5. Carbon Footprint Score: 3.2/5. Recyclability Score: 4.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 80.4/100.
69,Linen Sweater,Apparel,Linen,1626,5784,50,Paper Box,GRS,0.6822493687299529,France,0.5412101803472105,3.3885480572597135,1.5,2.0,1.8789274712820774,35.188634465723325,103.02,Product Name: Linen Sweater. Category: Apparel. Material: Linen. Packaging: Paper Box. Manufactured in: France. Eco Score: 0.5/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 1.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 35.2/100.
70,Recycled Plastic Recycled Cables,Electronics,Recycled Plastic,3500,2168,84,Paper Box,None,1.0,China,1.455418843755267,1.4723926380368098,3.1799999999999997,2.0,1.9143434445376228,36.16347031873275,149.58,Product Name: Recycled Plastic Recycled Cables. Category: Electronics. Material: Recycled Plastic. Packaging: Paper Box. Manufactured in: China. Eco Score: 1.5/5. Carbon Footprint Score: 1.5/5. Recyclability Score: 3.2/5. Packaging Score: 2.0/5. Overall Sustainability Index: 36.2/100.
71,Organic Herbs Bamboo Toothbrush,Personal Care,Organic Herbs,134,87,0,Compostable Bag,Leaping Bunny,0.03746673036238313,Portugal,1.9815439069610652,4.914110429447852,1.5,5.0,3.368696300922675,76.19499217190739,8.54,Product Name: Organic Herbs Bamboo Toothbrush. Category: Personal Care. Material: Organic Herbs. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 2.0/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 76.2/100.
72,Organic Herbs Bamboo Toothbrush,Personal Care,Organic Herbs,537,297,0,Glass Jar,Leaping Bunny,0.008325940080529583,USA,1.9284510365750884,4.502044989775051,1.5,3.0,2.829148807905042,61.34377696458326,4.27,Product Name: Organic Herbs Bamboo Toothbrush. Category: Personal Care. Material: Organic Herbs. Packaging: Glass Jar. Manufactured in: USA. Eco Score: 1.9/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 61.3/100.
73,Glass Cutting Board,Home Goods,Glass,467,103,0,Compostable Bag,Fair Trade,0.5098614618166929,China,2.4774987358840384,4.573619631901841,2.5,5.0,3.615335510335764,82.98381433299629,77.76,Product Name: Glass Cutting Board. Category: Home Goods. Material: Glass. Packaging: Compostable Bag. Manufactured in: China. Eco Score: 2.5/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 2.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 83.0/100.
74,Recycled Plastic LED Desk Lamp,Electronics,Recycled Plastic,4400,1077,81,None,None,0.8365522418617348,Vietnam,1.731248946570032,0.5521472392638038,4.12,5.0,2.509018855750151,52.53209889121801,125.63,Product Name: Recycled Plastic LED Desk Lamp. Category: Electronics. Material: Recycled Plastic. Packaging: None. Manufactured in: Vietnam. Eco Score: 1.7/5. Carbon Footprint Score: 0.6/5. Recyclability Score: 4.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 52.5/100.
75,Organic Canvas Casual Sneakers,Footwear,Organic Canvas,2131,5344,95,Compostable Bag,Fair Trade,0.44987374599058216,Portugal,2.1524523849654473,2.8721881390593045,3.4,5.0,3.1873921572074257,71.20453833579478,68.97,Product Name: Organic Canvas Casual Sneakers. Category: Footwear. Material: Organic Canvas. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 2.2/5. Carbon Footprint Score: 2.9/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 71.2/100.
76,Local Fruits Quinoa Pack,Food,Local Fruits,187,193,95,Recyclable Cardboard,USDA Organic,0.15484883641575103,India,1.4547446485757627,4.859918200408998,3.4,3.0,3.1743988546954283,70.84689357911117,25.74,Product Name: Local Fruits Quinoa Pack. Category: Food. Material: Local Fruits. Packaging: Recyclable Cardboard. Manufactured in: India. Eco Score: 1.5/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 70.8/100.
77,Ancient Grains Dried Fruit Mix,Food,Ancient Grains,254,135,0,Compostable Bag,Fair Trade,0.11635842489592575,India,1.4694083937299849,4.791411042944786,1.5,5.0,3.1782458310024313,70.95278281735644,20.1,Product Name: Ancient Grains Dried Fruit Mix. Category: Food. Material: Ancient Grains. Packaging: Compostable Bag. Manufactured in: India. Eco Score: 1.5/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 71.0/100.
78,Recycled Plastic Recycled Cables,Electronics,Recycled Plastic,1859,2219,97,Plastic Film,None,0.5009895584521941,China,1.4425248609472443,3.150306748466258,2.94,1.0,2.1658494828240507,43.086253482162576,76.46,Product Name: Recycled Plastic Recycled Cables. Category: Electronics. Material: Recycled Plastic. Packaging: Plastic Film. Manufactured in: China. Eco Score: 1.4/5. Carbon Footprint Score: 3.2/5. Recyclability Score: 2.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 43.1/100.
79,Organic Aloe Lip Balm,Personal Care,Organic Aloe,515,101,0,Recyclable Cardboard,Fair Trade,0.06374121340339862,India,3.478004382268667,4.524539877300613,1.5,3.0,3.3007632778707836,74.3251142499748,12.39,Product Name: Organic Aloe Lip Balm. Category: Personal Care. Material: Organic Aloe. Packaging: Recyclable Cardboard. Manufactured in: India. Eco Score: 3.5/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 74.3/100.
80,Recycled Rubber Casual Sneakers,Footwear,Recycled Rubber,1901,2753,94,Paper Box,GRS,0.5762642462294411,Kenya,2.307517276251475,3.1073619631901837,3.38,2.0,2.7004637718324975,57.80168069056134,87.49,Product Name: Recycled Rubber Casual Sneakers. Category: Footwear. Material: Recycled Rubber. Packaging: Paper Box. Manufactured in: Kenya. Eco Score: 2.3/5. Carbon Footprint Score: 3.1/5. Recyclability Score: 3.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 57.8/100.
81,Organic Wool Jeans,Apparel,Organic Wool,1603,3055,0,Plastic Film,OEKO-TEX,0.6177574558110966,USA,2.2311646721725937,3.412065439672802,0.0,1.0,1.8929690335536187,35.57513290347046,93.57,Product Name: Organic Wool Jeans. Category: Apparel. Material: Organic Wool. Packaging: Plastic Film. Manufactured in: USA. Eco Score: 2.2/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 35.6/100.
82,Organic Canvas Casual Sneakers,Footwear,Organic Canvas,1164,5621,0,Glass Jar,None,0.1874018972224118,Japan,0.5824203606944209,3.8609406952965237,1.5,3.0,2.2330083167972834,44.934821605111544,30.51,Product Name: Organic Canvas Casual Sneakers. Category: Footwear. Material: Organic Canvas. Packaging: Glass Jar. Manufactured in: Japan. Eco Score: 0.6/5. Carbon Footprint Score: 3.9/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 44.9/100.
83,Aluminum Eco Phone Case,Electronics,Aluminum,4353,2406,0,Plastic Film,Energy Star,0.3566505152528493,Germany,0.39524692398449357,0.6002044989775052,1.0,1.0,0.6986354268885997,2.7007230480582964,55.31,Product Name: Aluminum Eco Phone Case. Category: Electronics. Material: Aluminum. Packaging: Plastic Film. Manufactured in: Germany. Eco Score: 0.4/5. Carbon Footprint Score: 0.6/5. Recyclability Score: 1.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 2.7/100.
84,Shea Butter Bamboo Toothbrush,Personal Care,Shea Butter,280,95,0,Compostable Bag,Fair Trade,0.05998771582611069,France,1.4795213214225518,4.76482617586912,1.5,5.0,3.1733042491875016,70.81676421668115,11.84,Product Name: Shea Butter Bamboo Toothbrush. Category: Personal Care. Material: Shea Butter. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 1.5/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 70.8/100.
85,Tencel Jeans,Apparel,Tencel,866,1232,0,Glass Jar,GOTS,0.4387497440797107,Brazil,1.192061351761335,4.165644171779141,1.5,3.0,2.507311657062143,52.48510770796654,67.34,Product Name: Tencel Jeans. Category: Apparel. Material: Tencel. Packaging: Glass Jar. Manufactured in: Brazil. Eco Score: 1.2/5. Carbon Footprint Score: 4.2/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 52.5/100.
86,Organic Canvas Casual Sneakers,Footwear,Organic Canvas,1224,3660,80,Plastic Film,GRS,0.34170477035419367,Portugal,2.0782066408225184,3.7995910020449895,1.6,1.0,2.2833392928602523,46.320197622568834,53.12,Product Name: Organic Canvas Casual Sneakers. Category: Footwear. Material: Organic Canvas. Packaging: Plastic Film. Manufactured in: Portugal. Eco Score: 2.1/5. Carbon Footprint Score: 3.8/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 46.3/100.
87,Reclaimed Wood Coffee Mug,Home Goods,Reclaimed Wood,861,326,0,Recyclable Cardboard,FSC,0.12045314952569439,China,2.4211191639979774,4.170756646216769,1.5,3.0,2.877562743064424,62.67638582550873,20.7,Product Name: Reclaimed Wood Coffee Mug. Category: Home Goods. Material: Reclaimed Wood. Packaging: Recyclable Cardboard. Manufactured in: China. Eco Score: 2.4/5. Carbon Footprint Score: 4.2/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 62.7/100.
88,Fair Trade Coffee Granola Bar,Food,Fair Trade Coffee,292,40,100,Plastic Bag,Fair Trade,0.07527468777724698,Japan,1.4934265969998315,4.752556237218814,2.0,1.0,2.4737948502655938,51.56254701175441,14.08,Product Name: Fair Trade Coffee Granola Bar. Category: Food. Material: Fair Trade Coffee. Packaging: Plastic Bag. Manufactured in: Japan. Eco Score: 1.5/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 2.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 51.6/100.
89,Organic Canvas Running Shoes,Footwear,Organic Canvas,2429,3551,95,Glass Jar,None,0.5995359312086262,Brazil,1.1057643687847634,2.5674846625766867,3.4,3.0,2.381974709408435,49.03516862545189,90.9,Product Name: Organic Canvas Running Shoes. Category: Footwear. Material: Organic Canvas. Packaging: Glass Jar. Manufactured in: Brazil. Eco Score: 1.1/5. Carbon Footprint Score: 2.6/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 49.0/100.
90,Reclaimed Wood Dinner Set,Home Goods,Reclaimed Wood,1341,885,80,Compostable Bag,None,0.25066539275233746,India,0.7797909994943536,3.679959100204499,3.1,5.0,2.9579250299096556,64.88838316019422,39.78,Product Name: Reclaimed Wood Dinner Set. Category: Home Goods. Material: Reclaimed Wood. Packaging: Compostable Bag. Manufactured in: India. Eco Score: 0.8/5. Carbon Footprint Score: 3.7/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 64.9/100.
91,Hemp Sweater,Apparel,Hemp,1119,2573,0,Plastic Film,GOTS,0.49805500580085993,Kenya,1.8530254508680262,3.9069529652351735,0.0,1.0,1.9279935248309596,36.539193091346895,76.03,Product Name: Hemp Sweater. Category: Apparel. Material: Hemp. Packaging: Plastic Film. Manufactured in: Kenya. Eco Score: 1.9/5. Carbon Footprint Score: 3.9/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 36.5/100.
92,Ancient Grains Herbal Tea Bag,Food,Ancient Grains,59,270,100,Recyclable Cardboard,None,0.011328738142359927,USA,0.0,4.99079754601227,3.5,3.0,2.797239263803681,60.46545668184695,4.71,Product Name: Ancient Grains Herbal Tea Bag. Category: Food. Material: Ancient Grains. Packaging: Recyclable Cardboard. Manufactured in: USA. Eco Score: 0.0/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 3.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 60.5/100.
93,Organic Aloe Bamboo Toothbrush,Personal Care,Organic Aloe,599,428,100,Glass Jar,USDA Organic,0.06394594963488706,India,3.3953311983819314,4.438650306748466,3.5,3.0,3.6501944515391194,83.94331770278318,12.42,Product Name: Organic Aloe Bamboo Toothbrush. Category: Personal Care. Material: Organic Aloe. Packaging: Glass Jar. Manufactured in: India. Eco Score: 3.4/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 3.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 83.9/100.
94,Cork Slippers,Footwear,Cork,1960,3635,100,Glass Jar,Fair Trade,0.3533064901385382,India,0.5845272206303724,3.0470347648261757,3.5,3.0,2.3894685956369646,49.24144021147417,54.82,Product Name: Cork Slippers. Category: Footwear. Material: Cork. Packaging: Glass Jar. Manufactured in: India. Eco Score: 0.6/5. Carbon Footprint Score: 3.0/5. Recyclability Score: 3.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 49.2/100.
95,Cork Boots,Footwear,Cork,1069,2314,95,Paper Box,None,0.19927659864874087,France,0.0,3.9580777096114517,2.4,2.0,2.0674233128834354,40.37704205826117,32.25,Product Name: Cork Boots. Category: Footwear. Material: Cork. Packaging: Paper Box. Manufactured in: France. Eco Score: 0.0/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 2.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 40.4/100.
96,Bio-Plastic Solar Charger,Electronics,Bio-Plastic,3949,2843,95,Plastic Bag,Energy Star,0.5353169999317545,Kenya,0.2847631889431991,1.0132924335378324,1.9,1.0,0.9694166867443095,10.154062774902469,81.49,Product Name: Bio-Plastic Solar Charger. Category: Electronics. Material: Bio-Plastic. Packaging: Plastic Bag. Manufactured in: Kenya. Eco Score: 0.3/5. Carbon Footprint Score: 1.0/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 10.2/100.
